Delivery,Name of sold-to party,Shipment Number,Sold-to party,Name of the ship-to party,Location of the ship-to party,Ship-to party,Material,UPC,GTIN,Description,Batch,Delivery quantity,Actual delivery qty,Net weight,Plant,Act. Gds Mvmnt Date,Deliv. date(From/to),Created on,Overall pick.status
808337804,JOHN BLAKEMAN SEED,833298204,4161544,JOHN BLAKEMAN TREATING,MERNA,9240390,30020219,190794331630,00190794331630,B.AS.AG25XF1.SD3.40SCUMB.X.US,,0,0,0.000,8H4A,21/03/2023,21/03/2023,09/03/2023,C
808337804,JOHN BLAKEMAN SEED,833298204,4161544,JOHN BLAKEMAN TREATING,MERNA,9240390,30020219,190794331630,00190794331630,B.AS.AG25XF1.SD3.40SCUMB.X.US,CL2SE91C,40,1,"2,084.000",8H4A,21/03/2023,21/03/2023,09/03/2023,C
808337804,JOHN BLAKEMAN SEED,833298204,4161544,JOHN BLAKEMAN TREATING,MERNA,9240390,30020219,190794331630,00190794331630,B.AS.AG25XF1.SD3.40SCUMB.X.US,CL2SE91D,280,7,"14,588.000",8H4A,21/03/2023,21/03/2023,09/03/2023,C
808337804,JOHN BLAKEMAN SEED,833298204,4161544,JOHN BLAKEMAN TREATING,MERNA,9240390,30020219,190794331630,00190794331630,B.AS.AG25XF1.SD3.40SCUMB.X.US,CL2SE91D,80,2,"4,168.000",8H4A,21/03/2023,21/03/2023,09/03/2023,C
808389958,PAUL VOIGT SEED,833337074,9254867,PAUL VOIGT SEED,AVON,9254867,30020219,190794331630,00190794331630,B.AS.AG25XF1.SD3.40SCUMB.X.US,,0,0,0.000,8H53,31/03/2023,31/03/2023,24/03/2023,C
808389958,PAUL VOIGT SEED,833337074,9254867,PAUL VOIGT SEED,AVON,9254867,30020219,190794331630,00190794331630,B.AS.AG25XF1.SD3.40SCUMB.X.US,CL2SE91B,160,4,"8,400.000",8H53,31/03/2023,31/03/2023,24/03/2023,C
808389958,PAUL VOIGT SEED,833337074,9254867,PAUL VOIGT SEED,AVON,9254867,30020219,190794331630,00190794331630,B.AS.AG25XF1.SD3.40SCUMB.X.US,CL2SEN9A,440,11,"23,804.000",8H53,31/03/2023,31/03/2023,24/03/2023,C
808427752,JOHN BLAKEMAN SEED,833361794,4161544,JOHN BLAKEMAN TREATING,MERNA,9240390,30020219,190794331630,00190794331630,B.AS.AG25XF1.SD3.40SCUMB.X.US,,0,0,0.000,8H4A,14/04/2023,14/04/2023,05/04/2023,C
808427752,JOHN BLAKEMAN SEED,833361794,4161544,JOHN BLAKEMAN TREATING,MERNA,9240390,30020219,190794331630,00190794331630,B.AS.AG25XF1.SD3.40SCUMB.X.US,CL2SEM9B,520,13,"27,300.000",8H4A,14/04/2023,14/04/2023,05/04/2023,C
808541202,PAUL VOIGT SEED,833431470,9254867,PAUL VOIGT SEED,AVON,9254867,30020219,190794331630,00190794331630,B.AS.AG25XF1.SD3.40SCUMB.X.US,,0,0,0.000,8H17,09/05/2023,12/05/2023,09/05/2023,C
808541202,PAUL VOIGT SEED,833431470,9254867,PAUL VOIGT SEED,AVON,9254867,30020219,190794331630,00190794331630,B.AS.AG25XF1.SD3.40SCUMB.X.US,CL2SEM9C,200,5,"10,500.000",8H17,09/05/2023,12/05/2023,09/05/2023,C
808234451,JOHN BLAKEMAN SEED,833262754,4161544,JOHN BLAKEMAN TREATING,MERNA,9240390,30020222,190794331654,90190794331657,B.AS.AG25XF1.SD3.SC-BULK-FG.X.US,CL2SE91Y,922,"46,100.000","48,036.200",8H17,27/02/2023,28/02/2023,02/02/2023,C
808432873,PAUL VOIGT SEED,833362244,9254867,PAUL VOIGT SEED,AVON,9254867,89227798,190794835077,00190794835077,B.AS.AG25XF3.SD3.140M.X.US,,0,0,0.000,8H53,13/04/2023,13/04/2023,06/04/2023,C
808432873,PAUL VOIGT SEED,833362244,9254867,PAUL VOIGT SEED,AVON,9254867,89227798,190794835077,00190794835077,B.AS.AG25XF3.SD3.140M.X.US,WN2SDU22,25,25,"1,400.000",8H53,13/04/2023,13/04/2023,06/04/2023,C
808321558,COUSSENS FARM SEEDS,833286265,4569327,COUSSENS FARM SEEDS,KENTLAND,4569327,89542103,190794891752,00190794891752,B.AS.AG25XF3.SD3.40SCUMB.A3.US,,0,0,0.000,8H52,09/03/2023,09/03/2023,03/03/2023,C
808321558,COUSSENS FARM SEEDS,833286265,4569327,COUSSENS FARM SEEDS,KENTLAND,4569327,89542103,190794891752,00190794891752,B.AS.AG25XF3.SD3.40SCUMB.A3.US,WN2SBC2L,120,3,"6,588.000",8H52,09/03/2023,09/03/2023,03/03/2023,C
808351175,PAUL VOIGT SEED,833308560,9254867,PAUL VOIGT SEED,AVON,9254867,89227828,190794835107,00190794835107,B.AS.AG25XF3.SD3.40SCUMB.X.US,,0,0,0.000,8H53,21/03/2023,21/03/2023,14/03/2023,C
808351175,PAUL VOIGT SEED,833308560,9254867,PAUL VOIGT SEED,AVON,9254867,89227828,190794835107,00190794835107,B.AS.AG25XF3.SD3.40SCUMB.X.US,WA2SDC2B,40,1,"2,268.000",8H53,21/03/2023,21/03/2023,14/03/2023,C
808495545,PAUL VOIGT SEED,833401901,9254867,PAUL VOIGT SEED,AVON,9254867,89227828,190794835107,00190794835107,B.AS.AG25XF3.SD3.40SCUMB.X.US,,0,0,0.000,8H53,28/04/2023,28/04/2023,25/04/2023,C
808495545,PAUL VOIGT SEED,833401901,9254867,PAUL VOIGT SEED,AVON,9254867,89227828,190794835107,00190794835107,B.AS.AG25XF3.SD3.40SCUMB.X.US,WA2SDC2B,240,6,"13,608.000",8H53,28/04/2023,28/04/2023,25/04/2023,C
808288168,WALNUT CREST ACRES SEED,833257161,9234212,WALNUT CREST ACRES SEED,WELLMAN,9234212,30020244,190794331760,00190794331760,B.AS.AG26XF1.SD3.140M.X.US,,0,0,0.000,8H82,08/03/2023,09/03/2023,21/02/2023,C
808288168,WALNUT CREST ACRES SEED,833257161,9234212,WALNUT CREST ACRES SEED,WELLMAN,9234212,30020244,190794331760,00190794331760,B.AS.AG26XF1.SD3.140M.X.US,CL2SD431,20,20,"1,098.000",8H82,08/03/2023,09/03/2023,21/02/2023,C
808351175,PAUL VOIGT SEED,833308560,9254867,PAUL VOIGT SEED,AVON,9254867,30020244,190794331760,00190794331760,B.AS.AG26XF1.SD3.140M.X.US,,0,0,0.000,8H53,21/03/2023,21/03/2023,14/03/2023,C
808351175,PAUL VOIGT SEED,833308560,9254867,PAUL VOIGT SEED,AVON,9254867,30020244,190794331760,00190794331760,B.AS.AG26XF1.SD3.140M.X.US,CL2SH392,60,60,"3,504.000",8H53,21/03/2023,21/03/2023,14/03/2023,C
808378499,STEVEN HOOVER,833325376,9201955,STEVEN HOOVER,BRULE,9201955,30020244,190794331760,00190794331760,B.AS.AG26XF1.SD3.140M.X.US,,0,0,0.000,8H4A,29/03/2023,30/03/2023,22/03/2023,C
808378499,STEVEN HOOVER,833325376,9201955,STEVEN HOOVER,BRULE,9201955,30020244,190794331760,00190794331760,B.AS.AG26XF1.SD3.140M.X.US,CL2SH392,16,16,934.400,8H4A,29/03/2023,30/03/2023,22/03/2023,C
808477939,PAUL VOIGT SEED,833391814,9254867,PAUL VOIGT SEED,AVON,9254867,30020244,190794331760,00190794331760,B.AS.AG26XF1.SD3.140M.X.US,,0,0,0.000,8H53,26/04/2023,26/04/2023,19/04/2023,C
808477939,PAUL VOIGT SEED,833391814,9254867,PAUL VOIGT SEED,AVON,9254867,30020244,190794331760,00190794331760,B.AS.AG26XF1.SD3.140M.X.US,CL2SH392,15,15,876.000,8H53,26/04/2023,26/04/2023,19/04/2023,C
808041214,PAUL VOIGT SEED,832971083,9254867,PAUL VOIGT SEED,AVON,9254867,30020236,190794331722,00190794331722,B.AS.AG26XF1.SD3.40SCUMB.X.US,,0,0,0.000,8H53,16/11/2022,16/11/2022,04/11/2022,C
808041214,PAUL VOIGT SEED,832971083,9254867,PAUL VOIGT SEED,AVON,9254867,30020236,190794331722,00190794331722,B.AS.AG26XF1.SD3.40SCUMB.X.US,CL2SD42C,720,18,"41,040.000",8H53,16/11/2022,16/11/2022,04/11/2022,C
808043534,PAUL VOIGT SEED,832971085,9254867,PAUL VOIGT SEED,AVON,9254867,30020236,190794331722,00190794331722,B.AS.AG26XF1.SD3.40SCUMB.X.US,,0,0,0.000,8H53,16/11/2022,16/11/2022,07/11/2022,C
808043534,PAUL VOIGT SEED,832971085,9254867,PAUL VOIGT SEED,AVON,9254867,30020236,190794331722,00190794331722,B.AS.AG26XF1.SD3.40SCUMB.X.US,CL2SD42C,680,17,"38,760.000",8H53,16/11/2022,16/11/2022,07/11/2022,C
808043639,PAUL VOIGT SEED,832974702,9254867,PAUL VOIGT SEED,AVON,9254867,30020236,190794331722,00190794331722,B.AS.AG26XF1.SD3.40SCUMB.X.US,,0,0,0.000,8H53,18/11/2022,18/11/2022,07/11/2022,C
808043639,PAUL VOIGT SEED,832974702,9254867,PAUL VOIGT SEED,AVON,9254867,30020236,190794331722,00190794331722,B.AS.AG26XF1.SD3.40SCUMB.X.US,CL2SD42C,600,15,"34,200.000",8H53,18/11/2022,18/11/2022,07/11/2022,C
808044439,JOE SHANK JR,832973723,9201710,JOE SHANK JR,OVID,9201710,30020236,190794331722,00190794331722,B.AS.AG26XF1.SD3.40SCUMB.X.US,,0,0,0.000,8H4A,15/11/2022,16/11/2022,07/11/2022,C
808044439,JOE SHANK JR,832973723,9201710,JOE SHANK JR,OVID,9201710,30020236,190794331722,00190794331722,B.AS.AG26XF1.SD3.40SCUMB.X.US,CL2SD42E,280,7,"15,960.000",8H4A,15/11/2022,16/11/2022,07/11/2022,C
808044439,JOE SHANK JR,832973723,9201710,JOE SHANK JR,OVID,9201710,30020236,190794331722,00190794331722,B.AS.AG26XF1.SD3.40SCUMB.X.US,CL2SD42B,160,4,"9,232.000",8H4A,15/11/2022,16/11/2022,07/11/2022,C
808248163,WALNUT CREST ACRES SEED,833207403,9234212,WALNUT CREST ACRES SEED,WELLMAN,9234212,30020236,190794331722,00190794331722,B.AS.AG26XF1.SD3.40SCUMB.X.US,,0,0,0.000,8H4B,14/02/2023,14/02/2023,07/02/2023,C
808248163,WALNUT CREST ACRES SEED,833207403,9234212,WALNUT CREST ACRES SEED,WELLMAN,9234212,30020236,190794331722,00190794331722,B.AS.AG26XF1.SD3.40SCUMB.X.US,CL2SJA1A,80,2,"4,504.000",8H4B,14/02/2023,14/02/2023,07/02/2023,C
808248165,WALNUT CREST ACRES SEED,833289457,9234212,WALNUT CREST ACRES SEED,WELLMAN,9234212,30020236,190794331722,00190794331722,B.AS.AG26XF1.SD3.40SCUMB.X.US,,0,0,0.000,8H4B,13/03/2023,13/03/2023,07/02/2023,C
808248165,WALNUT CREST ACRES SEED,833289457,9234212,WALNUT CREST ACRES SEED,WELLMAN,9234212,30020236,190794331722,00190794331722,B.AS.AG26XF1.SD3.40SCUMB.X.US,CL2SJA1A,320,8,"18,016.000",8H4B,13/03/2023,13/03/2023,07/02/2023,C
808248165,WALNUT CREST ACRES SEED,833289457,9234212,WALNUT CREST ACRES SEED,WELLMAN,9234212,30020236,190794331722,00190794331722,B.AS.AG26XF1.SD3.40SCUMB.X.US,CL2SAG1B,120,3,"6,864.000",8H4B,13/03/2023,13/03/2023,07/02/2023,C
808432873,PAUL VOIGT SEED,833362244,9254867,PAUL VOIGT SEED,AVON,9254867,30020236,190794331722,00190794331722,B.AS.AG26XF1.SD3.40SCUMB.X.US,,0,0,0.000,8H53,13/04/2023,13/04/2023,06/04/2023,C
808432873,PAUL VOIGT SEED,833362244,9254867,PAUL VOIGT SEED,AVON,9254867,30020236,190794331722,00190794331722,B.AS.AG26XF1.SD3.40SCUMB.X.US,CL2SFS2A,80,2,"4,872.000",8H53,13/04/2023,13/04/2023,06/04/2023,C
808540059,PAUL VOIGT SEED,833430987,9254867,PAUL VOIGT SEED,AVON,9254867,30020236,190794331722,00190794331722,B.AS.AG26XF1.SD3.40SCUMB.X.US,,0,0,0.000,8H53,10/05/2023,12/05/2023,09/05/2023,C
808540059,PAUL VOIGT SEED,833430987,9254867,PAUL VOIGT SEED,AVON,9254867,30020236,190794331722,00190794331722,B.AS.AG26XF1.SD3.40SCUMB.X.US,CL2SH39E,200,5,"11,880.000",8H53,10/05/2023,12/05/2023,09/05/2023,C
808541205,PAUL VOIGT SEED,833433264,9254867,PAUL VOIGT SEED,AVON,9254867,30020236,190794331722,00190794331722,B.AS.AG26XF1.SD3.40SCUMB.X.US,,0,0,0.000,8H53,12/05/2023,15/05/2023,09/05/2023,C
808541205,PAUL VOIGT SEED,833433264,9254867,PAUL VOIGT SEED,AVON,9254867,30020236,190794331722,00190794331722,B.AS.AG26XF1.SD3.40SCUMB.X.US,CL2SH39E,200,5,"11,880.000",8H53,12/05/2023,15/05/2023,09/05/2023,C
808433562,EPP FARMS,833364154,4198215,EPP FARMS,HENDERSON,4198215,88366077,190794541909,00190794541909,B.AS.AG26XF2.SD3.140M.X.US,,0,0,0.000,8H84,17/04/2023,14/04/2023,06/04/2023,C
808433562,EPP FARMS,833364154,4198215,EPP FARMS,HENDERSON,4198215,88366077,190794541909,00190794541909,B.AS.AG26XF2.SD3.140M.X.US,CL2SFG11,28,28,"1,531.600",8H84,17/04/2023,14/04/2023,06/04/2023,C
808094194,EPP FARMS,833024904,4198215,EPP FARMS,HENDERSON,4198215,88366093,190794541916,00190794541916,B.AS.AG26XF2.SD3.40SCUMB.X.US,,0,0,0.000,8H84,07/12/2022,08/12/2022,30/11/2022,C
808094194,EPP FARMS,833024904,4198215,EPP FARMS,HENDERSON,4198215,88366093,190794541916,00190794541916,B.AS.AG26XF2.SD3.40SCUMB.X.US,CL2SGV2B,40,1,"2,016.000",8H84,07/12/2022,08/12/2022,30/11/2022,C
808094219,EPP FARMS,833024906,4198215,EPP FARMS,HENDERSON,4198215,88366093,190794541916,00190794541916,B.AS.AG26XF2.SD3.40SCUMB.X.US,,0,0,0.000,8H84,09/12/2022,08/12/2022,30/11/2022,C
808094219,EPP FARMS,833024906,4198215,EPP FARMS,HENDERSON,4198215,88366093,190794541916,00190794541916,B.AS.AG26XF2.SD3.40SCUMB.X.US,CL2SGV2B,840,21,"42,336.000",8H84,09/12/2022,08/12/2022,30/11/2022,C
808097124,LANCASTER SEED SALES LLC,833028468,4579735,LANCASTER SEED SALES LLC,MOUNT JOY,4579735,88366093,190794541916,00190794541916,B.AS.AG26XF2.SD3.40SCUMB.X.US,,0,0,0.000,8HN7,09/12/2022,12/12/2022,01/12/2022,C
808097124,LANCASTER SEED SALES LLC,833028468,4579735,LANCASTER SEED SALES LLC,MOUNT JOY,4579735,88366093,190794541916,00190794541916,B.AS.AG26XF2.SD3.40SCUMB.X.US,CL2SGV2A,80,2,"4,032.000",8HN7,09/12/2022,12/12/2022,01/12/2022,C
808102091,EPP FARMS,833032124,4198215,EPP FARMS,HENDERSON,4198215,88366093,190794541916,00190794541916,B.AS.AG26XF2.SD3.40SCUMB.X.US,,0,0,0.000,8H84,16/12/2022,16/12/2022,02/12/2022,C
808102091,EPP FARMS,833032124,4198215,EPP FARMS,HENDERSON,4198215,88366093,190794541916,00190794541916,B.AS.AG26XF2.SD3.40SCUMB.X.US,CL2SGV2B,40,1,"2,016.000",8H84,16/12/2022,16/12/2022,02/12/2022,C
808242621,EPP FARMS,833200992,4198215,EPP FARMS,HENDERSON,4198215,88366093,190794541916,00190794541916,B.AS.AG26XF2.SD3.40SCUMB.X.US,,0,0,0.000,8H84,17/02/2023,20/02/2023,06/02/2023,C
808242621,EPP FARMS,833200992,4198215,EPP FARMS,HENDERSON,4198215,88366093,190794541916,00190794541916,B.AS.AG26XF2.SD3.40SCUMB.X.US,CL2SGV1B,840,21,"41,412.000",8H84,17/02/2023,20/02/2023,15/02/2023,C
808242642,EPP FARMS,833200993,4198215,EPP FARMS,HENDERSON,4198215,88366093,190794541916,00190794541916,B.AS.AG26XF2.SD3.40SCUMB.X.US,,0,0,0.000,8H84,20/02/2023,20/02/2023,06/02/2023,C
808242642,EPP FARMS,833200993,4198215,EPP FARMS,HENDERSON,4198215,88366093,190794541916,00190794541916,B.AS.AG26XF2.SD3.40SCUMB.X.US,CL2SFG1A,120,3,"6,648.000",8H84,20/02/2023,20/02/2023,15/02/2023,C
808386166,EPP FARMS,833331163,4198215,EPP FARMS,HENDERSON,4198215,89227860,190794835145,00190794835145,B.AS.AG26XF3.SD3.140M.L3.US,,0,0,0.000,8H84,29/03/2023,30/03/2023,23/03/2023,C
808386166,EPP FARMS,833331163,4198215,EPP FARMS,HENDERSON,4198215,89227860,190794835145,00190794835145,B.AS.AG26XF3.SD3.140M.L3.US,CL2SD242,25,25,"1,542.500",8H84,29/03/2023,30/03/2023,23/03/2023,C
808367673,STATELINE AG ENTERPRISES,833367058,9128452,STATELINE AG ENTERPRISES,DAWSON,9128452,89227836,190794835114,00190794835114,B.AS.AG26XF3.SD3.140M.X.US,,0,0,0.000,8H4A,19/04/2023,19/04/2023,20/03/2023,C
808367673,STATELINE AG ENTERPRISES,833367058,9128452,STATELINE AG ENTERPRISES,DAWSON,9128452,89227836,190794835114,00190794835114,B.AS.AG26XF3.SD3.140M.X.US,CL2SA611,115,115,"6,854.000",8H4A,19/04/2023,19/04/2023,20/03/2023,C
808386166,EPP FARMS,833331163,4198215,EPP FARMS,HENDERSON,4198215,89227836,190794835114,00190794835114,B.AS.AG26XF3.SD3.140M.X.US,,0,0,0.000,8H84,29/03/2023,30/03/2023,23/03/2023,C
808386166,EPP FARMS,833331163,4198215,EPP FARMS,HENDERSON,4198215,89227836,190794835114,00190794835114,B.AS.AG26XF3.SD3.140M.X.US,CL2SJG12,15,15,937.500,8H84,29/03/2023,30/03/2023,23/03/2023,C
808244682,DAN SCHOLL SEED,833204438,9201062,DAN SCHOLL SEED,FALLS CITY,9201062,89227909,190794835190,00190794835190,B.AS.AG26XF3.SD3.40SCUMB.A3.US,,0,0,0.000,8H84,20/02/2023,20/02/2023,06/02/2023,C
808244682,DAN SCHOLL SEED,833204438,9201062,DAN SCHOLL SEED,FALLS CITY,9201062,89227909,190794835190,00190794835190,B.AS.AG26XF3.SD3.40SCUMB.A3.US,CL2SD24D,120,3,"7,308.000",8H84,20/02/2023,20/02/2023,06/02/2023,C
808244687,DAN SCHOLL SEED,833204448,9201062,DAN SCHOLL SEED,FALLS CITY,9201062,89227909,190794835190,00190794835190,B.AS.AG26XF3.SD3.40SCUMB.A3.US,,0,0,0.000,8H84,21/02/2023,21/02/2023,06/02/2023,C
808244687,DAN SCHOLL SEED,833204448,9201062,DAN SCHOLL SEED,FALLS CITY,9201062,89227909,190794835190,00190794835190,B.AS.AG26XF3.SD3.40SCUMB.A3.US,CL2SD24D,40,1,"2,436.000",8H84,21/02/2023,21/02/2023,06/02/2023,C
808169267,BREWER FERTILIZER AND FARMS,833125919,9254262,BREWER FERTILIZER AND FARMS,FALLS CITY,9254262,89227887,190794835176,00190794835176,B.AS.AG26XF3.SD3.40SCUMB.X.US,,0,0,0.000,8H84,20/01/2023,20/01/2023,10/01/2023,C
808169267,BREWER FERTILIZER AND FARMS,833125919,9254262,BREWER FERTILIZER AND FARMS,FALLS CITY,9254262,89227887,190794835176,00190794835176,B.AS.AG26XF3.SD3.40SCUMB.X.US,WA2SBP1C,80,2,"4,984.000",8H84,20/01/2023,20/01/2023,10/01/2023,C
808267635,JOHN BLAKEMAN SEED,833282683,4161544,JOHN BLAKEMAN TREATING,MERNA,9240390,89227887,190794835176,00190794835176,B.AS.AG26XF3.SD3.40SCUMB.X.US,,0,0,0.000,8H4A,14/03/2023,14/03/2023,14/02/2023,C
808267635,JOHN BLAKEMAN SEED,833282683,4161544,JOHN BLAKEMAN TREATING,MERNA,9240390,89227887,190794835176,00190794835176,B.AS.AG26XF3.SD3.40SCUMB.X.US,CL2SEV2E,320,8,"18,688.000",8H4A,14/03/2023,14/03/2023,14/02/2023,C
808268024,RICHARD BURNSIDE,833282686,9201776,RICHARD BURNSIDE,STAPLETON,9201776,89227887,190794835176,00190794835176,B.AS.AG26XF3.SD3.40SCUMB.X.US,,0,0,0.000,8H4A,14/03/2023,14/03/2023,14/02/2023,C
808268024,RICHARD BURNSIDE,833282686,9201776,RICHARD BURNSIDE,STAPLETON,9201776,89227887,190794835176,00190794835176,B.AS.AG26XF3.SD3.40SCUMB.X.US,CL2SEV2E,80,2,"4,672.000",8H4A,14/03/2023,14/03/2023,14/02/2023,C
808268024,RICHARD BURNSIDE,833282686,9201776,RICHARD BURNSIDE,STAPLETON,9201776,89227887,190794835176,00190794835176,B.AS.AG26XF3.SD3.40SCUMB.X.US,CL2SA61A,80,2,"5,024.000",8H4A,14/03/2023,14/03/2023,14/02/2023,C
808268028,RICHARD BURNSIDE,833240423,9201776,RICHARD BURNSIDE,STAPLETON,9201776,89227887,190794835176,00190794835176,B.AS.AG26XF3.SD3.40SCUMB.X.US,,0,0,0.000,8H4A,21/02/2023,21/02/2023,14/02/2023,C
808268028,RICHARD BURNSIDE,833240423,9201776,RICHARD BURNSIDE,STAPLETON,9201776,89227887,190794835176,00190794835176,B.AS.AG26XF3.SD3.40SCUMB.X.US,CL2SA61A,640,16,"40,192.000",8H4A,21/02/2023,21/02/2023,14/02/2023,C
808268031,RICHARD BURNSIDE,833240424,9201776,RICHARD BURNSIDE,STAPLETON,9201776,89227887,190794835176,00190794835176,B.AS.AG26XF3.SD3.40SCUMB.X.US,,0,0,0.000,8H4A,21/02/2023,21/02/2023,14/02/2023,C
808268031,RICHARD BURNSIDE,833240424,9201776,RICHARD BURNSIDE,STAPLETON,9201776,89227887,190794835176,00190794835176,B.AS.AG26XF3.SD3.40SCUMB.X.US,CL2SA61A,640,16,"40,192.000",8H4A,21/02/2023,21/02/2023,14/02/2023,C
808286760,TROTTER FERT LOUP CITY,833263341,9130377,TROTTER FERT LOUP CITY,LOUP CITY,9130377,89227887,190794835176,00190794835176,B.AS.AG26XF3.SD3.40SCUMB.X.US,,0,0,0.000,8H84,06/03/2023,06/03/2023,21/02/2023,C
808286760,TROTTER FERT LOUP CITY,833263341,9130377,TROTTER FERT LOUP CITY,LOUP CITY,9130377,89227887,190794835176,00190794835176,B.AS.AG26XF3.SD3.40SCUMB.X.US,CL2SD24F,120,3,"7,308.000",8H84,06/03/2023,06/03/2023,21/02/2023,C
808344878,WIENS FARMS,833304591,4198219,WIENS FARMS,BEATRICE,4198219,89227887,190794835176,00190794835176,B.AS.AG26XF3.SD3.40SCUMB.X.US,,0,0,0.000,8H84,17/03/2023,17/03/2023,13/03/2023,C
808344878,WIENS FARMS,833304591,4198219,WIENS FARMS,BEATRICE,4198219,89227887,190794835176,00190794835176,B.AS.AG26XF3.SD3.40SCUMB.X.US,CL2SJV3A,280,7,"16,688.000",8H84,17/03/2023,17/03/2023,13/03/2023,C
808373546,RICHARD BURNSIDE,833325591,9201776,RICHARD BURNSIDE,STAPLETON,9201776,89227887,190794835176,00190794835176,B.AS.AG26XF3.SD3.40SCUMB.X.US,,0,0,0.000,8H4A,31/03/2023,03/04/2023,21/03/2023,C
808373546,RICHARD BURNSIDE,833325591,9201776,RICHARD BURNSIDE,STAPLETON,9201776,89227887,190794835176,00190794835176,B.AS.AG26XF3.SD3.40SCUMB.X.US,CL2SEV2F,40,1,"2,308.000",8H4A,31/03/2023,03/04/2023,21/03/2023,C
808421212,WIENS FARMS,833359226,4198219,WIENS FARMS,BEATRICE,4198219,89227887,190794835176,00190794835176,B.AS.AG26XF3.SD3.40SCUMB.X.US,,0,0,0.000,8H84,12/04/2023,11/04/2023,04/04/2023,C
808421212,WIENS FARMS,833359226,4198219,WIENS FARMS,BEATRICE,4198219,89227887,190794835176,00190794835176,B.AS.AG26XF3.SD3.40SCUMB.X.US,CL2SJG1CLA,160,4,"9,872.000",8H84,12/04/2023,11/04/2023,04/04/2023,C
808455958,RICHARD BURNSIDE,833377725,9201776,RICHARD BURNSIDE,STAPLETON,9201776,89227887,190794835176,00190794835176,B.AS.AG26XF3.SD3.40SCUMB.X.US,,0,0,0.000,8H4A,19/04/2023,19/04/2023,13/04/2023,C
808455958,RICHARD BURNSIDE,833377725,9201776,RICHARD BURNSIDE,STAPLETON,9201776,89227887,190794835176,00190794835176,B.AS.AG26XF3.SD3.40SCUMB.X.US,CL2SEV2D,120,3,"6,672.000",8H4A,19/04/2023,19/04/2023,13/04/2023,C
808481906,EPP FARMS,833392645,4198215,EPP FARMS,HENDERSON,4198215,89227887,190794835176,00190794835176,B.AS.AG26XF3.SD3.40SCUMB.X.US,,0,0,0.000,8H84,21/04/2023,24/04/2023,20/04/2023,C
808481906,EPP FARMS,833392645,4198215,EPP FARMS,HENDERSON,4198215,89227887,190794835176,00190794835176,B.AS.AG26XF3.SD3.40SCUMB.X.US,WA2SDF1A,160,4,"8,864.000",8H84,21/04/2023,24/04/2023,20/04/2023,C
808482024,RICHARD BURNSIDE,833392705,9201776,RICHARD BURNSIDE,STAPLETON,9201776,89227887,190794835176,00190794835176,B.AS.AG26XF3.SD3.40SCUMB.X.US,,0,0,0.000,8H4A,24/04/2023,24/04/2023,20/04/2023,C
808482024,RICHARD BURNSIDE,833392705,9201776,RICHARD BURNSIDE,STAPLETON,9201776,89227887,190794835176,00190794835176,B.AS.AG26XF3.SD3.40SCUMB.X.US,WA2SEB1B,40,1,"2,548.000",8H4A,24/04/2023,24/04/2023,20/04/2023,C
808482024,RICHARD BURNSIDE,833392705,9201776,RICHARD BURNSIDE,STAPLETON,9201776,89227887,190794835176,00190794835176,B.AS.AG26XF3.SD3.40SCUMB.X.US,WA2SDF1A,360,9,"19,944.000",8H4A,24/04/2023,24/04/2023,20/04/2023,C
808484165,EPP FARMS,833393111,4198215,EPP FARMS,HENDERSON,4198215,89227887,190794835176,00190794835176,B.AS.AG26XF3.SD3.40SCUMB.X.US,,0,0,0.000,8H84,26/04/2023,26/04/2023,20/04/2023,C
808484165,EPP FARMS,833393111,4198215,EPP FARMS,HENDERSON,4198215,89227887,190794835176,00190794835176,B.AS.AG26XF3.SD3.40SCUMB.X.US,WA2SDF1B,240,6,"13,608.000",8H84,26/04/2023,26/04/2023,20/04/2023,C
808187502,TROTTER FERT LOUP CITY,833230761,9130377,TROTTER FERT LOUP CITY,LOUP CITY,9130377,89227879,190794835152,90190794835155,B.AS.AG26XF3.SD3.SC-BULK-FG.X.US,CL2SJV3Z,846,"42,300.000","50,421.600",8H13,16/02/2023,17/02/2023,17/01/2023,C
808320246,STEVEN HOOVER,833286122,9201955,STEVEN HOOVER,BRULE,9201955,12675146,888346610653,00888346610653,B.AS.AG27X8.SC2.140M.X.US,,0,0,0.000,8H4A,15/03/2023,16/03/2023,03/03/2023,C
808320246,STEVEN HOOVER,833286122,9201955,STEVEN HOOVER,BRULE,9201955,12675146,888346610653,00888346610653,B.AS.AG27X8.SC2.140M.X.US,CL2SGB11,76,76,"4,157.200",8H4A,15/03/2023,16/03/2023,03/03/2023,C
808386166,EPP FARMS,833331163,4198215,EPP FARMS,HENDERSON,4198215,12675146,888346610653,00888346610653,B.AS.AG27X8.SC2.140M.X.US,,0,0,0.000,8H84,29/03/2023,30/03/2023,23/03/2023,C
808386166,EPP FARMS,833331163,4198215,EPP FARMS,HENDERSON,4198215,12675146,888346610653,00888346610653,B.AS.AG27X8.SC2.140M.X.US,CL2SGB11,2,2,109.400,8H84,29/03/2023,30/03/2023,23/03/2023,C
808313278,JOHN BLAKEMAN SEED,833279798,4161544,JOHN BLAKEMAN TREATING,MERNA,9240390,12675135,888346610608,00888346610608,B.AS.AG27X8.SC2.40SCUMB.X.US,,0,0,0.000,8H4A,12/03/2023,13/03/2023,01/03/2023,C
